market_open,market_close,market_date,market_date_ts,market_open_ts,market_close_ts,day,month,year,day_of_week_str,day_of_week,half_day,is_earnings_season,is_last_trading_of_month,is_options_expiration
09:30:00,16:00:00,2015-12-30,1451451600.0,1451485800.0,1451509200.0,30,12,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-12-31,1451538000.0,1451572200.0,1451595600.0,31,12,2015,Thursday,3,0,0,1,0
09:30:00,16:00:00,2016-01-04,1451883600.0,1451917800.0,1451941200.0,4,1,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-01-05,1451970000.0,1452004200.0,1452027600.0,5,1,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-01-06,1452056400.0,1452090600.0,1452114000.0,6,1,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-01-07,1452142800.0,1452177000.0,1452200400.0,7,1,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-01-08,1452229200.0,1452263400.0,1452286800.0,8,1,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-01-11,1452488400.0,1452522600.0,1452546000.0,11,1,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-01-12,1452574800.0,1452609000.0,1452632400.0,12,1,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-01-13,1452661200.0,1452695400.0,1452718800.0,13,1,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-01-14,1452747600.0,1452781800.0,1452805200.0,14,1,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-01-15,1452834000.0,1452868200.0,1452891600.0,15,1,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-01-19,1453179600.0,1453213800.0,1453237200.0,19,1,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-01-20,1453266000.0,1453300200.0,1453323600.0,20,1,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-01-21,1453352400.0,1453386600.0,1453410000.0,21,1,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-01-22,1453438800.0,1453473000.0,1453496400.0,22,1,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-01-25,1453698000.0,1453732200.0,1453755600.0,25,1,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-01-26,1453784400.0,1453818600.0,1453842000.0,26,1,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-01-27,1453870800.0,1453905000.0,1453928400.0,27,1,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-01-28,1453957200.0,1453991400.0,1454014800.0,28,1,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-01-29,1454043600.0,1454077800.0,1454101200.0,29,1,2016,Friday,4,0,1,1,0
09:30:00,16:00:00,2016-02-01,1454302800.0,1454337000.0,1454360400.0,1,2,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-02-02,1454389200.0,1454423400.0,1454446800.0,2,2,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-02-03,1454475600.0,1454509800.0,1454533200.0,3,2,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-02-04,1454562000.0,1454596200.0,1454619600.0,4,2,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-02-05,1454648400.0,1454682600.0,1454706000.0,5,2,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-02-08,1454907600.0,1454941800.0,1454965200.0,8,2,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-02-09,1454994000.0,1455028200.0,1455051600.0,9,2,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-02-10,1455080400.0,1455114600.0,1455138000.0,10,2,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-02-11,1455166800.0,1455201000.0,1455224400.0,11,2,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-02-12,1455253200.0,1455287400.0,1455310800.0,12,2,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-02-16,1455598800.0,1455633000.0,1455656400.0,16,2,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-02-17,1455685200.0,1455719400.0,1455742800.0,17,2,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-02-18,1455771600.0,1455805800.0,1455829200.0,18,2,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-02-19,1455858000.0,1455892200.0,1455915600.0,19,2,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-02-22,1456117200.0,1456151400.0,1456174800.0,22,2,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-02-23,1456203600.0,1456237800.0,1456261200.0,23,2,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-02-24,1456290000.0,1456324200.0,1456347600.0,24,2,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-02-25,1456376400.0,1456410600.0,1456434000.0,25,2,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-02-26,1456462800.0,1456497000.0,1456520400.0,26,2,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-02-29,1456722000.0,1456756200.0,1456779600.0,29,2,2016,Monday,0,0,0,1,0
09:30:00,16:00:00,2016-03-01,1456808400.0,1456842600.0,1456866000.0,1,3,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-03-02,1456894800.0,1456929000.0,1456952400.0,2,3,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-03-03,1456981200.0,1457015400.0,1457038800.0,3,3,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-03-04,1457067600.0,1457101800.0,1457125200.0,4,3,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-03-07,1457326800.0,1457361000.0,1457384400.0,7,3,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-03-08,1457413200.0,1457447400.0,1457470800.0,8,3,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-03-09,1457499600.0,1457533800.0,1457557200.0,9,3,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-03-10,1457586000.0,1457620200.0,1457643600.0,10,3,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-03-11,1457672400.0,1457706600.0,1457730000.0,11,3,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-03-14,1457928000.0,1457962200.0,1457985600.0,14,3,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-03-15,1458014400.0,1458048600.0,1458072000.0,15,3,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-03-16,1458100800.0,1458135000.0,1458158400.0,16,3,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-03-17,1458187200.0,1458221400.0,1458244800.0,17,3,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-03-18,1458273600.0,1458307800.0,1458331200.0,18,3,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-03-21,1458532800.0,1458567000.0,1458590400.0,21,3,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-03-22,1458619200.0,1458653400.0,1458676800.0,22,3,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-03-23,1458705600.0,1458739800.0,1458763200.0,23,3,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-03-24,1458792000.0,1458826200.0,1458849600.0,24,3,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-03-28,1459137600.0,1459171800.0,1459195200.0,28,3,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-03-29,1459224000.0,1459258200.0,1459281600.0,29,3,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-03-30,1459310400.0,1459344600.0,1459368000.0,30,3,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-03-31,1459396800.0,1459431000.0,1459454400.0,31,3,2016,Thursday,3,0,0,1,0
09:30:00,16:00:00,2016-04-01,1459483200.0,1459517400.0,1459540800.0,1,4,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-04-04,1459742400.0,1459776600.0,1459800000.0,4,4,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-04-05,1459828800.0,1459863000.0,1459886400.0,5,4,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-04-06,1459915200.0,1459949400.0,1459972800.0,6,4,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-04-07,1460001600.0,1460035800.0,1460059200.0,7,4,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-04-08,1460088000.0,1460122200.0,1460145600.0,8,4,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-04-11,1460347200.0,1460381400.0,1460404800.0,11,4,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-04-12,1460433600.0,1460467800.0,1460491200.0,12,4,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-04-13,1460520000.0,1460554200.0,1460577600.0,13,4,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-04-14,1460606400.0,1460640600.0,1460664000.0,14,4,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-04-15,1460692800.0,1460727000.0,1460750400.0,15,4,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-04-18,1460952000.0,1460986200.0,1461009600.0,18,4,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-04-19,1461038400.0,1461072600.0,1461096000.0,19,4,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-04-20,1461124800.0,1461159000.0,1461182400.0,20,4,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-04-21,1461211200.0,1461245400.0,1461268800.0,21,4,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-04-22,1461297600.0,1461331800.0,1461355200.0,22,4,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-04-25,1461556800.0,1461591000.0,1461614400.0,25,4,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-04-26,1461643200.0,1461677400.0,1461700800.0,26,4,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-04-27,1461729600.0,1461763800.0,1461787200.0,27,4,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-04-28,1461816000.0,1461850200.0,1461873600.0,28,4,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-04-29,1461902400.0,1461936600.0,1461960000.0,29,4,2016,Friday,4,0,1,1,0
09:30:00,16:00:00,2016-05-02,1462161600.0,1462195800.0,1462219200.0,2,5,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-05-03,1462248000.0,1462282200.0,1462305600.0,3,5,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-05-04,1462334400.0,1462368600.0,1462392000.0,4,5,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-05-05,1462420800.0,1462455000.0,1462478400.0,5,5,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-05-06,1462507200.0,1462541400.0,1462564800.0,6,5,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-05-09,1462766400.0,1462800600.0,1462824000.0,9,5,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-05-10,1462852800.0,1462887000.0,1462910400.0,10,5,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-05-11,1462939200.0,1462973400.0,1462996800.0,11,5,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-05-12,1463025600.0,1463059800.0,1463083200.0,12,5,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-05-13,1463112000.0,1463146200.0,1463169600.0,13,5,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-05-16,1463371200.0,1463405400.0,1463428800.0,16,5,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-05-17,1463457600.0,1463491800.0,1463515200.0,17,5,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-05-18,1463544000.0,1463578200.0,1463601600.0,18,5,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-05-19,1463630400.0,1463664600.0,1463688000.0,19,5,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-05-20,1463716800.0,1463751000.0,1463774400.0,20,5,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-05-23,1463976000.0,1464010200.0,1464033600.0,23,5,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-05-24,1464062400.0,1464096600.0,1464120000.0,24,5,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-05-25,1464148800.0,1464183000.0,1464206400.0,25,5,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-05-26,1464235200.0,1464269400.0,1464292800.0,26,5,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-05-27,1464321600.0,1464355800.0,1464379200.0,27,5,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-05-31,1464667200.0,1464701400.0,1464724800.0,31,5,2016,Tuesday,1,0,0,1,0
09:30:00,16:00:00,2016-06-01,1464753600.0,1464787800.0,1464811200.0,1,6,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-06-02,1464840000.0,1464874200.0,1464897600.0,2,6,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-06-03,1464926400.0,1464960600.0,1464984000.0,3,6,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-06-06,1465185600.0,1465219800.0,1465243200.0,6,6,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-06-07,1465272000.0,1465306200.0,1465329600.0,7,6,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-06-08,1465358400.0,1465392600.0,1465416000.0,8,6,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-06-09,1465444800.0,1465479000.0,1465502400.0,9,6,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-06-10,1465531200.0,1465565400.0,1465588800.0,10,6,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-06-13,1465790400.0,1465824600.0,1465848000.0,13,6,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-06-14,1465876800.0,1465911000.0,1465934400.0,14,6,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-06-15,1465963200.0,1465997400.0,1466020800.0,15,6,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-06-16,1466049600.0,1466083800.0,1466107200.0,16,6,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-06-17,1466136000.0,1466170200.0,1466193600.0,17,6,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-06-20,1466395200.0,1466429400.0,1466452800.0,20,6,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-06-21,1466481600.0,1466515800.0,1466539200.0,21,6,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-06-22,1466568000.0,1466602200.0,1466625600.0,22,6,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-06-23,1466654400.0,1466688600.0,1466712000.0,23,6,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-06-24,1466740800.0,1466775000.0,1466798400.0,24,6,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-06-27,1467000000.0,1467034200.0,1467057600.0,27,6,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-06-28,1467086400.0,1467120600.0,1467144000.0,28,6,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-06-29,1467172800.0,1467207000.0,1467230400.0,29,6,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-06-30,1467259200.0,1467293400.0,1467316800.0,30,6,2016,Thursday,3,0,0,1,0
09:30:00,16:00:00,2016-07-01,1467345600.0,1467379800.0,1467403200.0,1,7,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-07-05,1467691200.0,1467725400.0,1467748800.0,5,7,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-07-06,1467777600.0,1467811800.0,1467835200.0,6,7,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-07-07,1467864000.0,1467898200.0,1467921600.0,7,7,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-07-08,1467950400.0,1467984600.0,1468008000.0,8,7,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-07-11,1468209600.0,1468243800.0,1468267200.0,11,7,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-07-12,1468296000.0,1468330200.0,1468353600.0,12,7,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-07-13,1468382400.0,1468416600.0,1468440000.0,13,7,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-07-14,1468468800.0,1468503000.0,1468526400.0,14,7,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-07-15,1468555200.0,1468589400.0,1468612800.0,15,7,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-07-18,1468814400.0,1468848600.0,1468872000.0,18,7,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-07-19,1468900800.0,1468935000.0,1468958400.0,19,7,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-07-20,1468987200.0,1469021400.0,1469044800.0,20,7,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-07-21,1469073600.0,1469107800.0,1469131200.0,21,7,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-07-22,1469160000.0,1469194200.0,1469217600.0,22,7,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-07-25,1469419200.0,1469453400.0,1469476800.0,25,7,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-07-26,1469505600.0,1469539800.0,1469563200.0,26,7,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-07-27,1469592000.0,1469626200.0,1469649600.0,27,7,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-07-28,1469678400.0,1469712600.0,1469736000.0,28,7,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-07-29,1469764800.0,1469799000.0,1469822400.0,29,7,2016,Friday,4,0,1,1,0
09:30:00,16:00:00,2016-08-01,1470024000.0,1470058200.0,1470081600.0,1,8,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-08-02,1470110400.0,1470144600.0,1470168000.0,2,8,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-08-03,1470196800.0,1470231000.0,1470254400.0,3,8,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-08-04,1470283200.0,1470317400.0,1470340800.0,4,8,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-08-05,1470369600.0,1470403800.0,1470427200.0,5,8,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-08-08,1470628800.0,1470663000.0,1470686400.0,8,8,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-08-09,1470715200.0,1470749400.0,1470772800.0,9,8,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-08-10,1470801600.0,1470835800.0,1470859200.0,10,8,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-08-11,1470888000.0,1470922200.0,1470945600.0,11,8,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-08-12,1470974400.0,1471008600.0,1471032000.0,12,8,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-08-15,1471233600.0,1471267800.0,1471291200.0,15,8,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-08-16,1471320000.0,1471354200.0,1471377600.0,16,8,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-08-17,1471406400.0,1471440600.0,1471464000.0,17,8,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-08-18,1471492800.0,1471527000.0,1471550400.0,18,8,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-08-19,1471579200.0,1471613400.0,1471636800.0,19,8,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-08-22,1471838400.0,1471872600.0,1471896000.0,22,8,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-08-23,1471924800.0,1471959000.0,1471982400.0,23,8,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-08-24,1472011200.0,1472045400.0,1472068800.0,24,8,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-08-25,1472097600.0,1472131800.0,1472155200.0,25,8,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-08-26,1472184000.0,1472218200.0,1472241600.0,26,8,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-08-29,1472443200.0,1472477400.0,1472500800.0,29,8,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-08-30,1472529600.0,1472563800.0,1472587200.0,30,8,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-08-31,1472616000.0,1472650200.0,1472673600.0,31,8,2016,Wednesday,2,0,0,1,0
09:30:00,16:00:00,2016-09-01,1472702400.0,1472736600.0,1472760000.0,1,9,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-09-02,1472788800.0,1472823000.0,1472846400.0,2,9,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-09-06,1473134400.0,1473168600.0,1473192000.0,6,9,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-09-07,1473220800.0,1473255000.0,1473278400.0,7,9,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-09-08,1473307200.0,1473341400.0,1473364800.0,8,9,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-09-09,1473393600.0,1473427800.0,1473451200.0,9,9,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-09-12,1473652800.0,1473687000.0,1473710400.0,12,9,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-09-13,1473739200.0,1473773400.0,1473796800.0,13,9,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-09-14,1473825600.0,1473859800.0,1473883200.0,14,9,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-09-15,1473912000.0,1473946200.0,1473969600.0,15,9,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-09-16,1473998400.0,1474032600.0,1474056000.0,16,9,2016,Friday,4,0,0,0,1
09:30:00,16:00:00,2016-09-19,1474257600.0,1474291800.0,1474315200.0,19,9,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-09-20,1474344000.0,1474378200.0,1474401600.0,20,9,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-09-21,1474430400.0,1474464600.0,1474488000.0,21,9,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-09-22,1474516800.0,1474551000.0,1474574400.0,22,9,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-09-23,1474603200.0,1474637400.0,1474660800.0,23,9,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-09-26,1474862400.0,1474896600.0,1474920000.0,26,9,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-09-27,1474948800.0,1474983000.0,1475006400.0,27,9,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-09-28,1475035200.0,1475069400.0,1475092800.0,28,9,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-09-29,1475121600.0,1475155800.0,1475179200.0,29,9,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-09-30,1475208000.0,1475242200.0,1475265600.0,30,9,2016,Friday,4,0,0,1,0
09:30:00,16:00:00,2016-10-03,1475467200.0,1475501400.0,1475524800.0,3,10,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-10-04,1475553600.0,1475587800.0,1475611200.0,4,10,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-10-05,1475640000.0,1475674200.0,1475697600.0,5,10,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-10-06,1475726400.0,1475760600.0,1475784000.0,6,10,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-10-07,1475812800.0,1475847000.0,1475870400.0,7,10,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-10-10,1476072000.0,1476106200.0,1476129600.0,10,10,2016,Monday,0,0,0,0,0
09:30:00,16:00:00,2016-10-11,1476158400.0,1476192600.0,1476216000.0,11,10,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-10-12,1476244800.0,1476279000.0,1476302400.0,12,10,2016,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2016-10-13,1476331200.0,1476365400.0,1476388800.0,13,10,2016,Thursday,3,0,0,0,0
09:30:00,16:00:00,2016-10-14,1476417600.0,1476451800.0,1476475200.0,14,10,2016,Friday,4,0,0,0,0
09:30:00,16:00:00,2016-10-17,1476676800.0,1476711000.0,1476734400.0,17,10,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-10-18,1476763200.0,1476797400.0,1476820800.0,18,10,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-10-19,1476849600.0,1476883800.0,1476907200.0,19,10,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-10-20,1476936000.0,1476970200.0,1476993600.0,20,10,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-10-21,1477022400.0,1477056600.0,1477080000.0,21,10,2016,Friday,4,0,1,0,1
09:30:00,16:00:00,2016-10-24,1477281600.0,1477315800.0,1477339200.0,24,10,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-10-25,1477368000.0,1477402200.0,1477425600.0,25,10,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-10-26,1477454400.0,1477488600.0,1477512000.0,26,10,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-10-27,1477540800.0,1477575000.0,1477598400.0,27,10,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-10-28,1477627200.0,1477661400.0,1477684800.0,28,10,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-10-31,1477886400.0,1477920600.0,1477944000.0,31,10,2016,Monday,0,0,1,1,0
09:30:00,16:00:00,2016-11-01,1477972800.0,1478007000.0,1478030400.0,1,11,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-11-02,1478059200.0,1478093400.0,1478116800.0,2,11,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-11-03,1478145600.0,1478179800.0,1478203200.0,3,11,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-11-04,1478232000.0,1478266200.0,1478289600.0,4,11,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-11-07,1478494800.0,1478529000.0,1478552400.0,7,11,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-11-08,1478581200.0,1478615400.0,1478638800.0,8,11,2016,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2016-11-09,1478667600.0,1478701800.0,1478725200.0,9,11,2016,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2016-11-10,1478754000.0,1478788200.0,1478811600.0,10,11,2016,Thursday,3,0,1,0,0
09:30:00,16:00:00,2016-11-11,1478840400.0,1478874600.0,1478898000.0,11,11,2016,Friday,4,0,1,0,0
09:30:00,16:00:00,2016-11-14,1479099600.0,1479133800.0,1479157200.0,14,11,2016,Monday,0,0,1,0,0
09:30:00,16:00:00,2016-11-15,1479186000.0,1479220200.0,1479243600.0,15,11,2016,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2016-11-16,1479272400.0,1479306600.0,1479330000.0,16,11,2016,Wednesday,2,0,0,0,0
